duration,protocol_type,service,src_bytes,dst_bytes,count,srv_count,same_srv_rate,label,attack_type
0,tcp,ftp,0,0,248,6,0.02,1,dos
0,tcp,private,0,0,71,5,0.07,1,dos
0,tcp,private,0,0,114,14,0.12,1,dos
0,tcp,time,0,4,1,1,1.0,0,normal
0,tcp,smtp,935,335,1,2,1.0,0,normal
0,tcp,http,372,402,10,10,1.0,0,normal
0,udp,domain_u,46,71,293,292,1.0,0,normal
0,tcp,smtp,1694,325,1,26,1.0,0,normal
0,tcp,http,327,529,2,6,1.0,0,normal
0,udp,domain_u,45,81,284,283,1.0,0,normal
0,tcp,ftp_data,7012,0,16,17,1.0,0,normal
0,tcp,http,339,19790,2,14,1.0,0,normal
0,tcp,private,0,0,247,17,0.07,1,dos
0,tcp,efs,0,0,115,19,0.17,1,dos
0,icmp,eco_i,30,0,4,1,0.25,0,normal
0,tcp,supdup,0,0,11,1,0.09,1,probe
0,tcp,http_443,0,0,210,4,0.02,1,dos
0,tcp,http,359,1010,17,18,1.0,0,normal
0,tcp,http,205,1694,12,12,1.0,0,normal
0,tcp,http,209,770,14,14,1.0,0,normal
0,udp,private,105,145,7,1,0.14,0,normal
0,tcp,http,236,690,10,11,1.0,0,normal
0,tcp,http,0,0,2,2,1.0,0,normal
0,tcp,http,225,1151,15,16,1.0,0,normal
0,udp,private,28,0,88,88,1.0,1,dos
0,tcp,http,206,496,2,2,1.0,0,normal
8,tcp,other,1153,0,1,1,1.0,0,normal
2,tcp,smtp,1757,331,1,2,1.0,0,normal
1,tcp,smtp,1629,329,1,1,1.0,0,normal
0,tcp,http,274,512,2,2,1.0,0,normal
0,icmp,ecr_i,1032,0,79,79,1.0,1,dos
0,tcp,private,0,0,252,20,0.08,1,dos
0,tcp,http_443,0,0,204,16,0.08,1,dos
0,tcp,smtp,1139,332,1,2,1.0,0,normal
0,tcp,private,0,0,146,18,0.12,1,dos
0,udp,domain_u,43,136,111,111,0.99,0,normal
0,tcp,http,292,3292,3,3,1.0,0,normal
0,tcp,ftp_data,0,0,1,2,1.0,0,normal
0,tcp,smtp,0,0,4,4,1.0,1,dos
0,tcp,IRC,74,18,1,1,1.0,0,normal
0,tcp,private,0,0,84,1,0.01,1,dos
7837,udp,other,147,105,3,1,0.33,0,normal
0,tcp,http,279,2215,4,32,1.0,0,normal
0,tcp,domain,0,0,271,13,0.05,1,dos
0,udp,other,516,4,160,160,1.0,0,normal
0,udp,domain_u,44,80,155,155,1.0,0,normal
0,tcp,http,154,2534,2,2,1.0,0,normal
0,tcp,private,0,0,254,12,0.05,1,dos
0,tcp,smtp,1144,336,1,1,1.0,0,normal
0,tcp,courier,0,0,132,4,0.03,1,dos
0,tcp,private,0,0,124,9,0.07,1,dos
0,tcp,http,303,2991,22,22,1.0,0,normal
0,tcp,private,0,0,228,18,0.08,1,dos
0,tcp,ftp,0,0,231,10,0.04,1,dos
0,tcp,nnsp,0,0,136,7,0.05,1,dos
0,tcp,Z39_50,0,0,236,20,0.08,1,dos
0,icmp,eco_i,30,0,7,1,0.14,0,normal
0,tcp,private,0,0,122,22,0.18,1,dos
0,udp,domain_u,44,133,71,151,1.0,0,normal
0,udp,domain_u,43,71,122,122,1.0,0,normal
0,tcp,ftp_data,334,0,1,1,1.0,1,r2l
0,tcp,http,223,2459,6,6,1.0,0,normal
0,tcp,http,318,716,6,6,1.0,0,normal
0,tcp,rje,0,0,88,12,0.14,1,dos
0,tcp,http,401,4154,4,6,1.0,0,normal
0,udp,domain_u,46,135,200,199,1.0,0,normal
0,tcp,private,0,0,55,25,0.45,1,dos
0,tcp,private,0,0,282,25,0.09,1,dos
0,tcp,http,309,3832,3,3,1.0,0,normal
0,tcp,hostnames,0,0,277,9,0.03,1,dos
0,tcp,domain,0,0,242,9,0.04,1,dos
0,icmp,eco_i,8,0,1,51,1.0,1,probe
0,tcp,other,0,0,511,1,0.0,1,probe
0,tcp,courier,0,0,107,7,0.07,1,dos
0,tcp,http,216,674,2,2,1.0,0,normal
0,icmp,ecr_i,1032,0,492,492,1.0,1,dos
0,tcp,http,285,9736,4,4,1.0,0,normal
0,tcp,ftp_data,63,0,2,3,1.0,0,normal
0,tcp,private,0,0,2,1,0.5,1,probe
0,udp,domain_u,32,0,1,4,1.0,0,normal
0,icmp,eco_i,8,0,1,8,1.0,1,probe
0,icmp,eco_i,8,0,1,31,1.0,1,probe
0,tcp,nntp,0,0,151,13,0.09,1,dos
0,tcp,http,174,11889,9,9,1.0,0,normal
0,tcp,http,314,3193,19,19,1.0,0,normal
0,tcp,private,0,0,128,11,0.09,1,dos
0,tcp,Z39_50,0,0,265,14,0.05,1,dos
0,udp,domain_u,45,45,300,299,1.0,0,normal
0,tcp,private,0,0,257,15,0.06,1,dos
28,tcp,ftp,868,2586,1,2,1.0,0,normal
0,tcp,http,307,3222,5,5,1.0,0,normal
0,tcp,http,309,744,23,23,1.0,0,normal
0,icmp,ecr_i,1032,0,168,168,1.0,1,dos
0,tcp,private,0,0,24,1,0.04,1,probe
0,tcp,ctf,0,0,263,8,0.03,1,dos
0,udp,ntp_u,48,48,9,1,0.11,0,normal
0,tcp,sunrpc,0,0,295,18,0.06,1,dos
0,tcp,http,209,33056,19,19,1.0,0,normal
0,icmp,urp_i,78,0,37,7,0.19,0,normal
0,tcp,http,54540,8314,5,5,1.0,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
805,udp,other,147,105,2,2,1.0,0,normal
0,tcp,netbios_dgm,0,0,298,3,0.01,1,dos
0,tcp,ctf,0,0,237,8,0.03,1,dos
0,icmp,eco_i,30,0,1,1,1.0,0,normal
0,tcp,ftp_data,192,0,1,1,1.0,0,normal
0,tcp,http,192,4977,1,1,1.0,0,normal
0,tcp,uucp_path,0,0,298,18,0.06,1,dos
0,tcp,http,229,1702,34,34,1.0,0,normal
0,tcp,http,163,35870,1,1,1.0,0,normal
0,tcp,private,0,0,60,1,0.02,1,dos
0,tcp,smtp,2582,333,1,1,1.0,0,normal
0,tcp,private,0,0,226,14,0.06,1,dos
0,tcp,private,0,0,81,19,0.23,1,dos
0,tcp,hostnames,0,0,231,10,0.04,1,dos
0,tcp,private,0,0,181,20,0.11,1,dos
0,tcp,private,0,0,184,6,0.03,1,dos
0,tcp,bgp,0,0,242,20,0.08,1,dos
0,udp,private,1,0,4,1,0.25,1,probe
0,tcp,echo,0,0,212,3,0.01,1,dos
0,icmp,eco_i,8,0,1,28,1.0,1,probe
0,tcp,http,354,1752,2,2,1.0,0,normal
0,icmp,ecr_i,1480,0,6,6,1.0,1,dos
0,udp,domain_u,45,167,24,101,1.0,0,normal
0,tcp,ftp_data,167,0,2,2,1.0,0,normal
0,tcp,private,0,0,85,3,0.04,1,dos
0,tcp,ftp_data,0,0,204,11,0.05,1,dos
0,tcp,private,0,0,212,3,0.01,1,dos
0,tcp,http,310,1423,12,13,1.0,0,normal
0,udp,private,28,0,56,56,1.0,1,dos
0,udp,domain_u,45,132,71,151,1.0,0,normal
0,tcp,bgp,0,0,254,7,0.03,1,dos
0,tcp,http,203,9432,9,9,1.0,0,normal
0,tcp,other,0,0,485,1,0.0,1,probe
0,tcp,mtp,0,0,242,21,0.09,1,dos
0,tcp,http,276,434,7,7,1.0,0,normal
0,tcp,http,206,364,23,23,1.0,0,normal
0,udp,domain_u,46,46,190,189,0.99,0,normal
0,udp,domain_u,46,130,66,146,1.0,0,normal
0,icmp,eco_i,18,0,1,1,1.0,1,probe
0,udp,domain_u,147,46,248,247,1.0,0,normal
0,tcp,http,246,459,30,34,1.0,0,normal
0,tcp,http,207,3114,44,44,1.0,0,normal
28,tcp,ftp,1209,3373,1,1,1.0,0,normal
0,tcp,private,0,0,206,11,0.05,1,dos
0,tcp,hostnames,0,0,265,24,0.09,1,dos
0,tcp,private,0,0,104,12,0.12,1,dos
0,tcp,http,306,1075,7,7,1.0,0,normal
0,icmp,ecr_i,520,0,177,177,1.0,1,dos
0,tcp,hostnames,0,0,232,2,0.01,1,dos
0,tcp,http,209,7533,9,10,1.0,0,normal
0,tcp,http,0,0,1,6,1.0,1,probe
0,tcp,telnet,0,0,297,25,0.08,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,ftp,0,0,240,18,0.08,1,dos
0,tcp,http,220,1596,6,6,1.0,0,normal
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,http_443,0,0,103,1,0.01,1,dos
0,tcp,nnsp,0,0,102,13,0.13,1,dos
0,tcp,private,0,0,133,3,0.02,1,dos
2260,udp,other,147,105,2,2,1.0,0,normal
0,udp,private,105,0,2,2,1.0,0,normal
0,tcp,http,213,8487,11,13,1.0,0,normal
0,tcp,netbios_dgm,0,0,188,10,0.05,1,dos
0,tcp,private,0,0,180,25,0.14,1,dos
0,tcp,http,287,962,12,22,1.0,0,normal
0,tcp,http,309,1937,5,5,1.0,0,normal
0,udp,domain_u,44,73,126,126,1.0,0,normal
0,tcp,private,0,0,104,15,0.14,1,dos
0,tcp,time,0,0,271,4,0.01,1,dos
0,tcp,ftp_data,3888,0,9,9,1.0,0,normal
0,icmp,eco_i,8,0,1,18,1.0,1,probe
0,tcp,remote_job,0,0,270,23,0.09,1,dos
0,tcp,http,210,3200,10,14,1.0,0,normal
6,tcp,smtp,1042,400,1,1,1.0,0,normal
0,tcp,uucp_path,0,0,140,12,0.09,1,dos
0,tcp,ftp_data,0,0,190,17,0.09,1,dos
0,tcp,echo,0,0,58,8,0.14,1,dos
0,tcp,http,244,1061,1,16,1.0,0,normal
0,tcp,http,200,2498,13,13,1.0,0,normal
0,tcp,ftp_data,4892,0,8,8,1.0,0,normal
5560,udp,other,147,105,1,1,1.0,0,normal
0,udp,domain_u,44,72,274,274,1.0,0,normal
0,tcp,private,0,0,260,22,0.08,1,dos
0,tcp,smtp,931,334,1,3,1.0,0,normal
0,tcp,whois,0,0,216,18,0.08,1,dos
0,udp,private,1,0,6,1,0.17,1,probe
2,tcp,smtp,2032,332,1,3,1.0,0,normal
0,tcp,http,231,15516,5,5,1.0,0,normal
0,udp,domain_u,46,46,18,28,1.0,0,normal
0,tcp,private,0,0,179,18,0.1,1,dos
16493,tcp,other,1,0,2,2,1.0,1,probe
0,tcp,http,233,2660,5,5,1.0,0,normal
0,tcp,http,0,0,235,2,0.01,1,dos
0,tcp,exec,0,0,142,14,0.1,1,dos
0,tcp,http,340,7802,1,7,1.0,0,normal
0,icmp,eco_i,8,0,1,47,1.0,1,probe
1,tcp,smtp,890,328,1,3,1.0,0,normal
0,tcp,http,220,715,13,13,1.0,0,normal
0,tcp,http,0,0,264,33,0.07,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,ftp_data,8173,0,15,15,1.0,0,normal
0,tcp,private,0,0,75,23,0.31,1,dos
0,tcp,Z39_50,0,0,186,7,0.04,1,dos
0,tcp,http,178,15764,1,6,1.0,0,normal
0,tcp,auth,10,38,1,1,1.0,0,normal
1,tcp,http,54540,8314,6,6,1.0,1,dos
0,icmp,urp_i,183,0,2,1,0.5,0,normal
0,tcp,private,0,0,123,19,0.15,1,dos
0,tcp,private,0,0,131,20,0.15,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
5512,udp,other,147,105,1,1,1.0,0,normal
6860,udp,other,145,105,2,1,0.5,0,normal
0,tcp,ftp_data,12,0,2,2,1.0,0,normal
0,tcp,exec,0,0,95,3,0.03,1,dos
0,udp,domain_u,43,132,109,189,1.0,0,normal
0,tcp,http,0,0,233,17,0.04,1,dos
0,tcp,private,0,0,128,1,0.01,1,dos
0,tcp,netstat,0,0,112,19,0.17,1,dos
0,tcp,smtp,1500,388,1,1,1.0,0,normal
0,tcp,http,311,1370,2,2,1.0,0,normal
0,tcp,http,307,1668,3,11,1.0,0,normal
0,tcp,private,0,0,265,16,0.06,1,dos
0,tcp,private,0,0,273,20,0.07,1,dos
0,udp,domain_u,44,44,260,260,1.0,0,normal
0,tcp,http,172,12793,1,2,1.0,0,normal
0,icmp,eco_i,8,0,1,34,1.0,1,probe
0,tcp,http,0,0,1,1,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,udp,domain_u,43,72,209,208,1.0,0,normal
0,tcp,courier,0,0,125,4,0.03,1,dos
0,tcp,private,0,0,239,20,0.08,1,dos
0,tcp,ftp_data,14052,0,1,1,1.0,0,normal
0,udp,domain_u,43,132,216,292,1.0,0,normal
0,icmp,ecr_i,1032,0,44,44,1.0,1,dos
0,tcp,http,288,1056,22,25,1.0,0,normal
0,udp,domain_u,33,49,2,4,1.0,0,normal
0,udp,domain_u,44,156,107,187,1.0,0,normal
0,tcp,http,324,1319,1,1,1.0,0,normal
0,tcp,private,0,0,192,2,0.01,1,dos
0,tcp,domain,0,0,204,16,0.08,1,dos
30,tcp,ftp,1474,4152,1,1,1.0,0,normal
0,udp,other,147,0,3,1,0.33,0,normal
0,tcp,http,300,253,7,7,1.0,0,normal
0,tcp,domain,0,0,7,2,0.29,1,dos
0,tcp,private,0,0,91,12,0.13,1,dos
0,tcp,http,218,25799,14,16,1.0,0,normal
0,udp,private,1,0,29,4,0.14,1,probe
0,udp,domain_u,44,128,107,187,1.0,0,normal
0,tcp,private,0,0,287,14,0.05,1,dos
0,tcp,http,208,42780,4,4,1.0,0,normal
0,tcp,smtp,1079,326,1,1,1.0,0,normal
0,tcp,private,0,0,125,18,0.14,1,dos
0,tcp,pop_3,38,130,1,1,1.0,0,normal
0,tcp,ftp_data,0,0,80,20,0.25,1,dos
0,tcp,telnet,0,0,267,7,0.03,1,dos
0,tcp,ftp_data,1363,0,14,14,1.0,0,normal
0,tcp,private,0,0,133,20,0.15,1,dos
0,tcp,http,302,2507,3,3,1.0,0,normal
0,udp,private,105,0,1,1,1.0,0,normal
0,tcp,private,0,0,271,5,0.02,1,dos
0,tcp,netbios_ns,0,0,242,19,0.08,1,dos
0,tcp,hostnames,0,0,284,20,0.07,1,dos
0,icmp,eco_i,30,0,2,2,1.0,0,normal
0,icmp,ecr_i,1032,0,269,269,1.0,1,dos
0,udp,domain_u,46,46,10,15,1.0,0,normal
19,tcp,telnet,123,917,1,1,1.0,0,normal
0,udp,private,105,146,6,1,0.17,0,normal
0,tcp,finger,0,0,245,18,0.07,1,dos
0,tcp,private,0,0,248,20,0.08,1,dos
0,tcp,ftp,0,0,250,10,0.04,1,dos
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,courier,0,0,107,12,0.11,1,dos
0,tcp,private,0,0,273,10,0.04,1,dos
0,tcp,http,304,787,2,6,1.0,0,normal
0,tcp,private,0,0,186,16,0.09,1,dos
0,tcp,private,0,0,111,9,0.08,1,dos
0,icmp,eco_i,18,0,1,1,1.0,1,probe
0,tcp,private,0,0,235,4,0.02,1,dos
0,tcp,http,328,5388,10,11,1.0,0,normal
0,tcp,http,309,14320,31,49,1.0,0,normal
0,tcp,private,0,0,142,17,0.12,1,dos
0,tcp,ftp_data,4753,0,18,18,1.0,0,normal
0,udp,domain_u,44,135,208,208,1.0,0,normal
0,tcp,login,0,0,96,4,0.04,1,dos
0,tcp,http,238,2997,2,38,1.0,0,normal
0,tcp,http,296,188,1,15,1.0,0,normal
0,tcp,ftp_data,641,0,2,2,1.0,0,normal
0,tcp,http,328,2169,4,5,1.0,0,normal
0,tcp,http,295,312,7,18,1.0,0,normal
0,tcp,name,0,0,289,8,0.03,1,dos
0,tcp,http,479,6839,7,7,1.0,0,normal
0,tcp,time,0,0,117,12,0.1,1,dos
0,tcp,http,301,7783,2,9,1.0,0,normal
0,tcp,private,0,0,1,1,1.0,1,probe
0,udp,private,215,0,1,1,1.0,1,probe
0,tcp,time,0,0,1,1,1.0,1,probe
0,icmp,eco_i,8,0,1,51,1.0,1,probe
0,tcp,private,0,0,188,14,0.07,1,dos
0,tcp,http,207,5981,23,23,1.0,0,normal
0,tcp,bgp,0,0,250,25,0.1,1,dos
0,icmp,eco_i,30,0,2,2,1.0,0,normal
0,tcp,http,305,920,17,17,1.0,0,normal
0,icmp,eco_i,8,0,1,6,1.0,1,probe
0,tcp,time,0,0,237,19,0.08,1,dos
0,tcp,klogin,0,0,9,9,1.0,1,dos
0,tcp,http,299,1856,16,16,1.0,0,normal
0,icmp,eco_i,8,0,1,29,1.0,1,probe
0,tcp,http,322,1701,3,4,1.0,0,normal
0,tcp,smtp,750,480,1,1,1.0,0,normal
0,icmp,eco_i,18,0,1,1,1.0,1,probe
0,tcp,http,317,1549,19,20,1.0,0,normal
0,tcp,discard,0,0,195,12,0.06,1,dos
0,tcp,ftp_data,252,0,2,2,1.0,0,normal
0,icmp,eco_i,18,0,1,1,1.0,1,probe
0,tcp,ftp_data,14189,0,15,15,1.0,0,normal
0,tcp,http,271,5733,4,4,1.0,0,normal
0,tcp,netbios_ssn,0,0,293,10,0.03,1,dos
10349,udp,other,146,105,1,1,1.0,0,normal
0,udp,domain_u,45,153,130,130,1.0,0,normal
0,udp,domain_u,43,126,113,192,1.0,0,normal
0,tcp,telnet,0,0,208,22,0.11,1,dos
0,udp,private,1,0,58,2,0.03,1,probe
0,tcp,http,0,0,1,3,1.0,0,normal
0,tcp,smtp,1891,335,1,1,1.0,0,normal
0,tcp,domain,0,0,9,3,0.33,1,dos
0,tcp,http,232,8504,17,19,1.0,0,normal
0,tcp,http,312,370,25,25,1.0,0,normal
0,tcp,http,258,1747,10,20,1.0,0,normal
0,tcp,ftp_data,0,482,1,1,1.0,0,normal
0,udp,domain_u,46,124,131,197,1.0,0,normal
0,udp,private,1,0,70,43,0.61,1,probe
0,icmp,eco_i,8,0,1,43,1.0,1,probe
0,tcp,http,248,729,2,2,1.0,0,normal
0,tcp,Z39_50,0,0,146,9,0.06,1,dos
0,tcp,http,202,7535,12,13,1.0,0,normal
0,tcp,http,286,7833,2,2,1.0,0,normal
0,tcp,private,0,0,81,5,0.06,1,dos
0,tcp,ftp,1250,2451,1,1,1.0,1,r2l
0,udp,other,1,0,22,2,0.09,1,probe
0,tcp,netbios_ssn,0,0,212,14,0.07,1,dos
0,tcp,http,325,1362,34,37,1.0,0,normal
0,tcp,http,259,861,37,38,1.0,0,normal
0,tcp,http,322,2514,1,5,1.0,0,normal
0,tcp,sql_net,0,0,244,20,0.08,1,dos
0,tcp,http,0,0,1,2,1.0,0,normal
0,tcp,http,212,766,8,8,1.0,0,normal
0,tcp,smtp,13814,386,1,3,1.0,0,normal
0,tcp,http,209,296,12,61,1.0,0,normal
0,tcp,smtp,1227,401,1,2,1.0,0,normal
0,udp,other,1,0,16,1,0.06,1,probe
10,tcp,telnet,0,15,1,1,1.0,0,normal
0,udp,private,1,0,15,1,0.07,1,probe
0,tcp,imap4,0,0,209,21,0.1,1,dos
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,http,238,1471,14,14,1.0,0,normal
0,tcp,private,0,0,284,10,0.04,1,dos
0,tcp,private,0,0,209,16,0.08,1,dos
0,tcp,http,228,6068,2,2,1.0,0,normal
0,udp,domain_u,45,135,176,242,0.99,0,normal
0,tcp,http,324,3330,6,6,1.0,0,normal
0,tcp,private,0,0,169,17,0.1,1,dos
0,tcp,private,0,0,65,3,0.05,1,dos
0,icmp,urp_i,78,0,14,1,0.07,0,normal
0,tcp,smtp,2398,340,1,1,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,http,226,4512,5,5,1.0,0,normal
0,udp,private,1,0,38,13,0.34,1,probe
0,tcp,http,312,2993,7,7,1.0,0,normal
0,tcp,http,237,743,7,37,1.0,0,normal
0,tcp,private,0,0,208,2,0.01,1,dos
0,tcp,smtp,1821,333,1,1,1.0,0,normal
0,udp,private,1,0,139,102,0.73,1,probe
0,tcp,private,0,0,1,1,1.0,1,probe
0,udp,domain_u,33,0,1,1,1.0,0,normal
0,tcp,uucp,0,0,111,11,0.1,1,dos
0,tcp,courier,0,0,133,10,0.08,1,dos
0,udp,private,105,146,7,1,0.14,0,normal
0,tcp,http,258,635,1,1,1.0,0,normal
0,tcp,http,54540,8314,3,5,1.0,1,dos
0,tcp,http,222,278,3,3,1.0,0,normal
0,tcp,echo,0,0,139,15,0.11,1,dos
0,tcp,http,197,18290,10,21,1.0,0,normal
0,udp,domain_u,43,126,75,155,1.0,0,normal
0,tcp,csnet_ns,0,0,295,19,0.06,1,dos
0,tcp,private,0,0,1,1,1.0,1,probe
0,tcp,ftp_data,0,0,282,2,0.01,1,dos
0,tcp,private,0,0,120,8,0.07,1,dos
0,tcp,http,340,322,28,30,1.0,0,normal
0,icmp,eco_i,8,0,1,39,1.0,1,probe
0,tcp,http,231,6731,4,8,1.0,0,normal
0,tcp,private,0,0,206,20,0.1,1,dos
0,tcp,auth,0,0,239,5,0.02,1,dos
0,tcp,smtp,1111,391,1,3,1.0,0,normal
0,udp,private,28,0,64,64,1.0,1,dos
0,tcp,discard,0,0,201,12,0.06,1,dos
0,tcp,private,0,0,67,9,0.13,1,dos
0,udp,private,105,105,1,1,1.0,0,normal
0,tcp,whois,0,0,290,4,0.01,1,dos
0,tcp,exec,0,0,119,5,0.04,1,dos
0,udp,domain_u,45,71,79,159,1.0,0,normal
0,tcp,http,0,0,2,2,1.0,0,normal
0,tcp,finger,0,0,292,12,0.04,1,dos
0,tcp,http,265,3232,19,19,1.0,0,normal
0,icmp,ecr_i,1032,0,511,511,1.0,1,dos
0,tcp,finger,0,0,33,8,0.24,1,dos
0,tcp,http,299,774,18,18,1.0,0,normal
0,tcp,time,0,0,258,17,0.07,1,dos
0,tcp,smtp,250691,328,1,2,1.0,0,normal
0,tcp,ftp_data,2056,0,8,8,1.0,0,normal
0,tcp,http,348,863,8,18,1.0,0,normal
0,tcp,auth,0,0,295,18,0.06,1,dos
0,tcp,http,338,4092,11,11,1.0,0,normal
0,tcp,http,302,10063,16,16,1.0,0,normal
31849,tcp,private,1,0,2,2,1.0,1,probe
0,icmp,eco_i,8,0,1,42,1.0,1,probe
0,tcp,http,321,2400,5,5,1.0,0,normal
12,tcp,ftp_data,7045,0,2,2,1.0,1,r2l
0,tcp,private,0,0,106,1,0.01,1,dos
0,tcp,private,0,0,2,1,0.5,1,probe
0,tcp,private,0,0,263,25,0.1,1,dos
0,tcp,http,307,3222,2,2,1.0,0,normal
0,tcp,exec,0,0,126,17,0.13,1,dos
0,udp,domain_u,42,42,13,21,1.0,0,normal
0,tcp,http,0,0,1,2,1.0,0,normal
0,tcp,auth,0,0,276,9,0.03,1,dos
0,tcp,bgp,0,0,265,13,0.05,1,dos
0,tcp,http,492,9020,1,23,1.0,0,normal
0,tcp,private,0,0,2,1,0.5,1,probe
0,tcp,http,201,1865,7,9,1.0,0,normal
0,tcp,echo,0,0,120,3,0.03,1,dos
0,tcp,finger,0,0,201,1,0.0,1,dos
0,tcp,smtp,1276,436,1,3,1.0,0,normal
0,tcp,other,0,0,396,1,0.0,1,probe
0,tcp,private,0,0,56,20,0.36,1,dos
0,tcp,courier,0,0,101,1,0.01,1,dos
0,tcp,http,54540,8314,4,4,1.0,1,dos
0,udp,domain_u,44,78,290,290,1.0,0,normal
0,tcp,http,217,1239,14,14,1.0,0,normal
0,icmp,ecr_i,520,0,478,478,1.0,1,dos
0,tcp,imap4,0,0,233,3,0.01,1,dos
0,tcp,http,228,1380,7,8,1.0,0,normal
0,tcp,http,0,0,2,4,1.0,0,normal
0,tcp,http,336,327,3,30,1.0,0,normal
0,udp,private,1,0,143,123,0.86,1,probe
0,tcp,ftp_data,4763,0,11,11,1.0,0,normal
0,tcp,ftp_data,637,0,15,15,1.0,0,normal
0,tcp,uucp_path,0,0,117,18,0.15,1,dos
0,tcp,http,222,304,9,10,1.0,0,normal
0,tcp,http,336,1335,54,79,1.0,0,normal
0,udp,domain_u,44,135,99,179,1.0,0,normal
0,tcp,http,304,1075,5,12,1.0,0,normal
0,tcp,http,208,2586,19,19,1.0,0,normal
0,tcp,ssh,0,0,296,11,0.04,1,dos
0,icmp,eco_i,30,0,2,2,1.0,0,normal
0,tcp,smtp,0,0,242,18,0.07,1,dos
0,tcp,http,236,3791,17,17,1.0,0,normal
0,tcp,link,0,0,182,12,0.07,1,dos
0,tcp,private,0,0,26,7,0.27,1,dos
0,tcp,http,293,22978,8,8,1.0,0,normal
0,tcp,ftp_data,246,0,1,1,1.0,1,r2l
0,tcp,private,0,0,135,10,0.07,1,dos
0,tcp,http,224,1546,4,13,1.0,0,normal
0,tcp,http,243,3446,11,11,1.0,0,normal
0,tcp,http,233,2249,4,4,1.0,0,normal
184,tcp,telnet,437,2619,1,1,1.0,0,normal
0,tcp,http,466,7303,6,6,1.0,0,normal
0,tcp,smtp,1457,332,1,1,1.0,0,normal
0,tcp,http,218,8663,1,8,1.0,0,normal
0,tcp,private,0,0,140,19,0.14,1,dos
0,tcp,http,299,6534,23,44,1.0,0,normal
0,tcp,courier,0,0,137,7,0.05,1,dos
0,tcp,courier,0,0,126,4,0.03,1,dos
0,tcp,private,0,0,121,8,0.07,1,dos
0,tcp,http,191,378,3,3,1.0,0,normal
0,tcp,http,209,397,23,30,1.0,0,normal
0,tcp,ftp_data,0,0,30,5,0.17,1,dos
0,tcp,klogin,0,0,104,22,0.21,1,dos
0,tcp,netbios_ssn,0,0,241,19,0.08,1,dos
1,tcp,smtp,1547,331,2,2,0.5,0,normal
0,tcp,login,0,0,108,3,0.03,1,dos
0,tcp,http,0,0,2,18,1.0,0,normal
0,icmp,eco_i,8,0,1,47,1.0,1,probe
0,tcp,http,376,642,6,6,1.0,0,normal
0,tcp,smtp,810,326,1,2,1.0,0,normal
0,udp,domain_u,44,44,7,12,1.0,0,normal
0,tcp,efs,0,0,122,24,0.2,1,dos
0,tcp,mtp,0,0,44,9,0.2,1,dos
0,udp,domain_u,46,46,15,22,1.0,0,normal
0,tcp,finger,0,0,11,5,0.45,1,dos
14383,tcp,telnet,9161,14903,2,2,1.0,0,normal
0,tcp,http,54540,8314,5,5,1.0,1,dos
0,tcp,netstat,0,0,220,15,0.07,1,dos
0,tcp,private,0,0,116,5,0.04,1,dos
0,tcp,mtp,0,0,250,20,0.08,1,dos
0,tcp,nnsp,0,0,129,4,0.03,1,dos
0,tcp,netbios_ns,0,0,247,3,0.01,1,dos
0,tcp,http,54540,8314,2,2,1.0,1,dos
0,tcp,http,220,1769,41,41,1.0,0,normal
0,tcp,http,211,1842,10,14,1.0,0,normal
0,icmp,eco_i,30,0,8,1,0.12,0,normal
0,tcp,http,232,3424,9,9,1.0,0,normal
0,tcp,domain,0,0,245,5,0.02,1,dos
1,tcp,smtp,1338,478,1,2,1.0,0,normal
0,tcp,http,325,1397,8,9,1.0,0,normal
0,tcp,smtp,762,331,1,1,1.0,0,normal
0,tcp,daytime,0,0,272,12,0.04,1,dos
0,icmp,eco_i,8,0,1,25,1.0,1,probe
0,tcp,private,0,0,1,1,1.0,1,probe
18848,udp,other,147,105,1,1,1.0,0,normal
0,tcp,supdup,0,0,289,20,0.07,1,dos
0,udp,private,28,0,24,24,1.0,1,dos
0,tcp,ftp_data,0,0,237,21,0.08,1,dos
1,tcp,smtp,937,330,1,2,1.0,0,normal
0,icmp,eco_i,8,0,1,12,1.0,1,probe
0,tcp,private,0,0,71,1,0.01,1,dos
0,tcp,http,0,0,1,1,1.0,0,normal
0,tcp,http,257,1978,15,16,1.0,0,normal
0,tcp,http,326,1169,14,14,1.0,0,normal
0,tcp,uucp_path,0,0,206,1,0.0,1,dos
0,tcp,netbios_dgm,0,0,266,5,0.02,1,dos
0,tcp,http,228,2502,15,16,1.0,0,normal
0,tcp,private,0,0,250,12,0.05,1,dos
0,tcp,kshell,0,0,119,17,0.14,1,dos
0,tcp,imap4,0,0,283,13,0.05,1,dos
0,tcp,http,222,1172,7,7,1.0,0,normal
